Year,Country of origin,Country of asylum,Refugees under UNHCR's mandate,Asylum-seekers,Returned refugees,IDPs of concern to UNHCR,Returned IDPss,Stateless persons,Others of concern,Other people in need of international protection,Host Community
2019,El Salvador,Chile,9,27,0,0,0,0,0,,0
2019,El Salvador,Colombia,11,0,0,0,0,0,0,,0
2019,El Salvador,Costa Rica,1155,854,0,0,0,0,16,,0
2019,El Salvador,Denmark,5,6,0,0,0,0,0,,0
2019,El Salvador,Ecuador,33,10,0,0,0,0,0,,0
2019,El Salvador,Finland,10,5,0,0,0,0,0,,0
2019,El Salvador,France,66,6,0,0,0,0,0,,0
2019,El Salvador,United Kingdom of Great Britain and Northern Ireland,304,998,0,0,0,0,0,,0
2019,El Salvador,Germany,85,41,0,0,0,0,0,,0
2019,El Salvador,Greece,12,0,0,0,0,0,0,,0
2019,El Salvador,Guatemala,230,175,0,0,0,0,0,,0
2019,El Salvador,Honduras,22,5,0,0,0,0,0,,0
2019,El Salvador,Iceland,16,0,0,0,0,0,0,,0
2019,El Salvador,Ireland,5,18,0,0,0,0,0,,0
2019,El Salvador,Italy,3291,1136,0,0,0,0,0,,0
2019,El Salvador,Mexico,7244,9563,0,0,0,0,25927,,0
2019,El Salvador,Malta,0,5,0,0,0,0,0,,0
2019,El Salvador,Netherlands (Kingdom of the),0,34,0,0,0,0,0,,0
2019,El Salvador,Nicaragua,219,100,0,0,0,0,449,,0
2019,El Salvador,Norway,10,0,0,0,0,0,0,,0
2019,El Salvador,New Zealand,5,0,0,0,0,0,0,,0
2019,El Salvador,Panama,344,1357,0,0,0,0,0,,0
2019,El Salvador,Paraguay,13,0,0,0,0,0,0,,0
2019,El Salvador,Peru,6,8,0,0,0,0,0,,0
2019,El Salvador,El Salvador,0,0,0,71500,0,0,6800,,0
2019,El Salvador,Spain,274,6095,0,0,0,0,0,,0
2019,El Salvador,Sweden,127,215,0,0,0,0,0,,0
2019,El Salvador,Switzerland,7,8,0,0,0,0,0,,0
2019,El Salvador,Uruguay,37,18,0,0,0,0,0,,0
2019,El Salvador,United States of America,26216,113404,0,0,0,0,0,,0
2019,Saudi Arabia,Egypt,5,17,0,0,0,0,0,,0
2019,Saudi Arabia,Australia,143,126,0,0,0,0,0,,0
2019,Saudi Arabia,Austria,6,0,0,0,0,0,0,,0
2019,Saudi Arabia,Belgium,8,0,0,0,0,0,0,,0
2019,Saudi Arabia,Brazil,0,17,0,0,0,0,0,,0
2019,Saudi Arabia,Canada,344,179,0,0,0,0,0,,0
2019,Saudi Arabia,Czechia,6,0,0,0,0,0,0,,0
2019,Saudi Arabia,Ecuador,8,0,0,0,0,0,0,,0
2019,Saudi Arabia,France,18,0,0,0,0,0,0,,0
2019,Saudi Arabia,United Kingdom of Great Britain and Northern Ireland,212,152,0,0,0,0,0,,0
2019,Saudi Arabia,Germany,145,39,0,0,0,0,0,,0
2019,Saudi Arabia,Greece,7,0,0,0,0,0,0,,0
2019,Saudi Arabia,India,5,0,0,0,0,0,0,,0
2019,Saudi Arabia,Ireland,13,8,0,0,0,0,0,,0
2019,Saudi Arabia,Iraq,0,5,0,0,0,0,0,,0
2019,Saudi Arabia,Italy,25,20,0,0,0,0,0,,0
2019,Saudi Arabia,Jordan,0,15,0,0,0,0,19,,0
2019,Saudi Arabia,Rep. of Korea,0,10,0,0,0,0,0,,0
2019,Saudi Arabia,Lebanon,13,9,0,0,0,0,7,,0
2019,Saudi Arabia,Malta,5,0,0,0,0,0,0,,0
2019,Saudi Arabia,Netherlands (Kingdom of the),21,10,0,0,0,0,0,,0
2019,Saudi Arabia,Norway,8,0,0,0,0,0,0,,0
2019,Saudi Arabia,New Zealand,68,5,0,0,0,0,0,,0
2019,Saudi Arabia,Philippines,8,5,0,0,0,0,0,,0
2019,Saudi Arabia,Spain,5,5,0,0,0,0,0,,0
2019,Saudi Arabia,Sweden,55,11,0,0,0,0,0,,0
2019,Saudi Arabia,Switzerland,11,9,0,0,0,0,0,,0
2019,Saudi Arabia,Syrian Arab Rep.,9,0,0,0,0,0,0,,0
2019,Saudi Arabia,United Arab Emirates,5,0,0,0,0,0,0,,0
2019,Saudi Arabia,United States of America,568,768,0,0,0,0,0,,0
2019,Senegal,Algeria,0,9,0,0,0,0,0,,0
2019,Senegal,Argentina,41,1419,0,0,0,0,0,,0
2019,Senegal,Austria,14,12,0,0,0,0,0,,0
2019,Senegal,Belgium,431,174,0,0,0,0,0,,0
2019,Senegal,Brazil,14,6253,0,0,0,0,0,,0
2019,Senegal,Canada,203,337,0,0,0,0,0,,0
2019,Senegal,Chile,5,0,0,0,0,0,0,,0
2019,Senegal,Cameroon,0,30,0,0,0,0,0,,0
2019,Senegal,Costa Rica,0,5,0,0,0,0,0,,0
2019,Senegal,Cyprus,0,24,0,0,0,0,0,,0
2019,Senegal,Finland,5,6,0,0,0,0,0,,0
2019,Senegal,France,1687,1695,0,0,0,0,0,,0
2019,Senegal,Gambia,3943,158,0,0,0,0,0,,0
2019,Senegal,United Kingdom of Great Britain and Northern Ireland,108,45,0,0,0,0,0,,0
2019,Senegal,Germany,183,487,0,0,0,0,0,,0
2019,Senegal,Guinea-Bissau,1818,8,0,0,0,0,0,,0
2019,Senegal,Greece,52,68,0,0,0,0,0,,0
2019,Senegal,Iceland,5,0,0,0,0,0,0,,0
2019,Senegal,India,0,7,0,0,0,0,0,,0
2019,Senegal,Ireland,0,5,0,0,0,0,0,,0
2019,Senegal,Italy,7991,1134,0,0,0,0,0,,0
2019,Senegal,Jordan,0,5,0,0,0,0,0,,0
2019,Senegal,Rep. of Korea,0,112,0,0,0,0,0,,0
2019,Senegal,Luxembourg,0,10,0,0,0,0,0,,0
2019,Senegal,Mauritania,45,124,0,0,0,0,0,,0
2019,Senegal,Morocco,82,164,0,0,0,0,0,,0
2019,Senegal,Malta,5,84,0,0,0,0,0,,0
2019,Senegal,Netherlands (Kingdom of the),26,41,0,0,0,0,0,,0
2019,Senegal,Poland,5,5,0,0,0,0,0,,0
2019,Senegal,Portugal,6,27,0,0,0,0,0,,0
2019,Senegal,South Africa,5,913,0,0,0,0,0,,0
2019,Senegal,Spain,7,935,0,0,0,0,0,,0
2019,Senegal,Sweden,56,27,0,0,0,0,0,,0
2019,Senegal,Switzerland,56,19,0,0,0,0,0,,0
2019,Senegal,Tunisia,0,5,0,0,0,0,0,,0
2019,Senegal,Uganda,10,0,0,0,0,0,0,,0
2019,Senegal,Ukraine,0,5,0,0,0,0,0,,0
2019,Senegal,Uruguay,0,374,0,0,0,0,0,,0
2019,Senegal,United States of America,405,605,0,0,0,0,0,,0
2019,Seychelles,Canada,5,0,0,0,0,0,0,,0
2019,Seychelles,United Kingdom of Great Britain and Northern Ireland,5,6,0,0,0,0,0,,0
2019,Seychelles,United States of America,5,0,0,0,0,0,0,,0
2019,Singapore,Australia,6,34,0,0,0,0,0,,0
2019,Singapore,Canada,12,10,0,0,0,0,0,,0
2019,Singapore,United Kingdom of Great Britain and Northern Ireland,5,5,0,0,0,0,0,,0
2019,Singapore,Germany,8,0,0,0,0,0,0,,0
2019,Singapore,United States of America,8,39,0,0,0,0,0,,0
2019,Sierra Leone,Algeria,0,15,0,0,0,0,0,,0
2019,Sierra Leone,Angola,413,1497,0,0,0,0,0,,0
2019,Sierra Leone,Egypt,5,9,0,0,0,0,0,,0
2019,Sierra Leone,Argentina,37,5,0,0,0,0,0,,0
2019,Sierra Leone,Australia,25,154,0,0,0,0,0,,0
2019,Sierra Leone,Austria,25,15,0,0,0,0,0,,0
2019,Sierra Leone,Belgium,27,32,0,0,0,0,0,,0
2019,Sierra Leone,Brazil,159,374,0,0,0,0,0,,0
2019,Sierra Leone,Canada,40,62,0,0,0,0,0,,0
2019,Sierra Leone,China,0,6,0,0,0,0,0,,0
2019,Sierra Leone,Chile,0,5,0,0,0,0,0,,0
2019,Sierra Leone,Cameroon,0,11,0,0,0,0,0,,0
2019,Sierra Leone,Colombia,5,0,0,0,0,0,0,,0
2019,Sierra Leone,Cyprus,24,37,0,0,0,0,0,,0
2019,Sierra Leone,Czechia,5,0,0,0,0,0,0,,0
2019,Sierra Leone,Finland,6,14,0,0,0,0,0,,0
2019,Sierra Leone,France,671,326,0,0,0,0,0,,0
2019,Sierra Leone,Gambia,107,11,0,0,0,0,0,,0
2019,Sierra Leone,United Kingdom of Great Britain and Northern Ireland,326,157,0,0,0,0,0,,0
2019,Sierra Leone,Germany,769,1208,0,0,0,0,0,,0
2019,Sierra Leone,Ghana,89,7,0,0,0,0,0,,0
2019,Sierra Leone,Guinea-Bissau,10,5,0,0,0,0,0,,0
2019,Sierra Leone,Greece,45,181,0,0,0,0,0,,0
2019,Sierra Leone,Guinea,530,1962,0,0,0,0,0,,0
2019,Sierra Leone,Croatia,0,5,0,0,0,0,0,,0
2019,Sierra Leone,Hungary,5,0,0,0,0,0,0,,0
2019,Sierra Leone,Ireland,34,52,0,0,0,0,0,,0
2019,Sierra Leone,Israel,5,10,0,0,0,0,0,,0
2019,Sierra Leone,Italy,795,120,0,0,0,0,0,,0
2019,Sierra Leone,Rep. of Korea,0,18,0,0,0,0,0,,0
2019,Sierra Leone,Mauritania,0,213,0,0,0,0,0,,0
2019,Sierra Leone,Mexico,5,10,0,0,0,0,0,,0
2019,Sierra Leone,Malaysia,11,43,0,0,0,0,0,,0
2019,Sierra Leone,Morocco,0,44,0,0,0,0,0,,0
2019,Sierra Leone,Malta,5,20,0,0,0,0,0,,0
2019,Sierra Leone,Netherlands (Kingdom of the),405,91,0,0,0,0,0,,0
2019,Sierra Leone,Nigeria,23,5,0,0,0,0,0,,0
2019,Sierra Leone,Norway,12,0,0,0,0,0,0,,0
2019,Sierra Leone,Panama,5,0,0,0,0,0,0,,0
2019,Sierra Leone,Poland,0,5,0,0,0,0,0,,0
2019,Sierra Leone,Portugal,26,25,0,0,0,0,0,,0
2019,Sierra Leone,Romania,5,0,0,0,0,0,0,,0
2019,Sierra Leone,South Africa,20,13,0,0,0,0,0,,0
2019,Sierra Leone,Senegal,0,39,0,0,0,0,0,,0
2019,Sierra Leone,Spain,11,115,0,0,0,0,0,,0
2019,Sierra Leone,Sweden,70,19,0,0,0,0,0,,0
2019,Sierra Leone,Switzerland,30,11,0,0,0,0,0,,0
2019,Sierra Leone,Syrian Arab Rep.,19,0,0,0,0,0,0,,0
2019,Sierra Leone,Tunisia,5,0,0,0,0,0,0,,0
2019,Sierra Leone,Ukraine,5,0,0,0,0,0,0,,0
2019,Sierra Leone,United States of America,464,316,0,0,0,0,0,,0
2019,Sierra Leone,Venezuela (Bolivarian Republic of),5,0,0,0,0,0,0,,0
2019,Sierra Leone,Zambia,5,5,0,0,0,0,0,,0
2019,Solomon Islands,Australia,21,227,0,0,0,0,0,,0
2019,Solomon Islands,Germany,6,0,0,0,0,0,0,,0
2019,Solomon Islands,South Africa,7,0,0,0,0,0,0,,0
2019,Somalia,Angola,270,1731,0,0,0,0,16,,0
2019,Somalia,Egypt,3973,2729,0,0,0,0,0,,0
2019,Somalia,Argentina,5,0,0,0,0,0,0,,0
2019,Somalia,Australia,526,101,0,0,0,0,0,,0
2019,Somalia,Austria,7636,911,0,0,0,0,0,,0
2019,Somalia,Burundi,23,0,0,0,0,0,0,,0
2019,Somalia,Belgium,2097,310,0,0,0,0,0,,0
2019,Somalia,Bangladesh,10,14,0,0,0,0,0,,0
2019,Somalia,Botswana,299,36,0,0,0,0,0,,0
2019,Somalia,Brazil,48,570,0,0,0,0,0,,0
2019,Somalia,Bosnia and Herzegovina,0,7,0,0,0,0,5,,0
2019,Somalia,Bulgaria,50,5,0,0,0,0,0,,0
2019,Somalia,Canada,2253,621,0,0,0,0,0,,0
2019,Somalia,Chad,7,0,0,0,0,0,0,,0
2019,Somalia,China,106,17,0,0,0,0,0,,0
2019,Somalia,Dem. Rep. of the Congo,16,51,0,0,0,0,0,,0
2019,Somalia,Colombia,11,0,0,0,0,0,0,,0
2019,Somalia,Costa Rica,7,7,0,0,0,0,0,,0
2019,Somalia,Cyprus,221,369,0,0,0,0,0,,0
2019,Somalia,Czechia,14,0,0,0,0,0,0,,0
2019,Somalia,Denmark,1308,150,0,0,0,0,0,,0
2019,Somalia,Djibouti,13277,119,56,0,0,0,0,,0
2019,Somalia,Ecuador,8,0,0,0,0,0,0,,0
2019,Somalia,Eritrea,78,0,0,0,0,0,0,,0
2019,Somalia,Ethiopia,192181,55,0,0,0,0,0,,0
2019,Somalia,Finland,2977,728,0,0,0,0,0,,0
2019,Somalia,France,4535,3895,0,0,0,0,0,,0
2019,Somalia,United Kingdom of Great Britain and Northern Ireland,3271,508,0,0,0,0,0,,0
2019,Somalia,Georgia,0,33,0,0,0,0,0,,0
2019,Somalia,Germany,26015,8438,0,0,0,0,0,,0
2019,Somalia,Ghana,63,21,0,0,0,0,0,,0
2019,Somalia,Greece,1499,2289,0,0,0,0,0,,0
2019,Somalia,Guinea,6,0,0,0,0,0,0,,0
2019,Somalia,"China, Hong Kong SAR",22,0,0,0,0,0,0,,0
2019,Somalia,Croatia,28,0,0,0,0,0,0,,0
2019,Somalia,Hungary,615,0,0,0,0,0,0,,0
2019,Somalia,Iceland,38,33,0,0,0,0,0,,0
2019,Somalia,Cote d'Ivoire,5,0,0,0,0,0,0,,0
2019,Somalia,India,533,319,28,0,0,0,0,,0
2019,Somalia,Indonesia,1120,302,19,0,0,0,0,,0
2019,Somalia,Ireland,231,136,0,0,0,0,0,,0
2019,Somalia,Iraq,6,5,0,0,0,0,0,,0
2019,Somalia,Israel,0,11,0,0,0,0,0,,0
2019,Somalia,Italy,14029,444,0,0,0,0,0,,0
2019,Somalia,Jordan,660,84,0,0,0,0,0,,0
2019,Somalia,Japan,5,0,0,0,0,0,0,,0
2019,Somalia,Kenya,257766,6499,2295,0,0,0,0,,0
2019,Somalia,Rep. of Korea,6,0,0,0,0,0,0,,0
2019,Somalia,Kuwait,218,442,0,0,0,0,0,,0
2019,Somalia,Liberia,5,0,0,0,0,0,0,,0
2019,Somalia,Libya,91,2331,114,0,0,0,0,,0
2019,Somalia,Lebanon,14,8,0,0,0,0,0,,0
2019,Somalia,Liechtenstein,25,5,0,0,0,0,0,,0
2019,Somalia,Lithuania,22,0,0,0,0,0,0,,0
2019,Somalia,Luxembourg,41,35,0,0,0,0,0,,0
2019,Somalia,Latvia,5,0,0,0,0,0,0,,0
2019,Somalia,Mauritania,0,5,0,0,0,0,0,,0
2019,Somalia,Mexico,0,6,0,0,0,0,0,,0
2019,Somalia,Malaysia,1540,1754,0,0,0,0,0,,0
2019,Somalia,Malawi,50,52,0,0,0,0,0,,0
2019,Somalia,Morocco,8,10,0,0,0,0,0,,0
2019,Somalia,Mozambique,148,3239,0,0,0,0,0,,0
2019,Somalia,Malta,1780,145,0,0,0,0,0,,0
2019,Somalia,Namibia,5,6,0,0,0,0,0,,0
2019,Somalia,Nepal,26,0,0,0,0,0,0,,0
2019,Somalia,Netherlands (Kingdom of the),13007,196,0,0,0,0,0,,0
2019,Somalia,Niger,163,64,0,0,0,0,0,,0
2019,Somalia,Norway,6518,40,0,0,0,0,0,,0
2019,Somalia,Nauru,78,10,0,0,0,0,0,,0
2019,Somalia,New Zealand,13,0,0,0,0,0,0,,0
2019,Somalia,Pakistan,181,21,0,0,0,0,0,,0
2019,Somalia,Panama,0,103,0,0,0,0,0,,0
2019,Somalia,Philippines,31,14,0,0,0,0,0,,0
2019,Somalia,Papua New Guinea,19,0,0,0,0,0,0,,0
2019,Somalia,Poland,50,0,0,0,0,0,0,,0
2019,Somalia,Portugal,33,5,0,0,0,0,0,,0
2019,Somalia,Qatar,9,0,0,0,0,0,0,,0
2019,Somalia,Romania,99,27,0,0,0,0,0,,0
2019,Somalia,South Africa,23635,5054,0,0,0,0,0,,0
2019,Somalia,Rwanda,18,24,0,0,0,0,5,,0
2019,Somalia,Saudi Arabia,16,0,0,0,0,0,0,,0
2019,Somalia,Somalia,0,0,0,2648000,22555,0,134,,0
2019,Somalia,Spain,747,140,0,0,0,0,0,,0
2019,Somalia,Serbia and Kosovo: S/RES/1244 (1999),5,20,0,0,0,0,0,,0
2019,Somalia,South Sudan,0,31,0,0,0,0,0,,0
2019,Somalia,Sudan,438,171,79,0,0,0,0,,0
2019,Somalia,Slovakia,32,0,0,0,0,0,0,,0
2019,Somalia,Slovenia,50,0,0,0,0,0,0,,0
2019,Somalia,Eswatini,99,256,0,0,0,0,0,,0
2019,Somalia,Sweden,17593,1084,0,0,0,0,0,,0
2019,Somalia,Switzerland,4762,250,0,0,0,0,0,,0
2019,Somalia,Syrian Arab Rep.,346,31,0,0,0,0,0,,0
2019,Somalia,United Rep. of Tanzania,159,5,0,0,0,0,0,,0
2019,Somalia,Thailand,200,24,5,0,0,0,0,,0
2019,Somalia,Tunisia,19,170,0,0,0,0,0,,0
2019,Somalia,United Arab Emirates,18,0,0,0,0,0,0,,0
2019,Somalia,Uganda,33073,4887,0,0,0,0,0,,0
2019,Somalia,Ukraine,85,106,0,0,0,0,0,,0
2019,Somalia,Uruguay,5,0,0,0,0,0,0,,0
2019,Somalia,United States of America,1971,345,0,0,0,0,0,,0
2019,Somalia,Yemen,252899,155,3645,0,0,0,0,,0
2019,Somalia,Zambia,3379,245,0,0,0,0,0,,0
2019,Somalia,Zimbabwe,14,19,0,0,0,0,0,,0
2019,Spain,Argentina,0,7,0,0,0,0,0,,0
2019,Spain,Australia,0,5,0,0,0,0,0,,0
2019,Spain,Brazil,0,43,0,0,0,0,0,,0
2019,Spain,Canada,11,54,0,0,0,0,0,,0
2019,Spain,Costa Rica,0,10,0,0,0,0,0,,0
2019,Spain,Ecuador,5,0,0,0,0,0,0,,0
2019,Spain,Germany,20,24,0,0,0,0,0,,0
2019,Spain,Mexico,0,10,0,0,0,0,0,,0
2019,Spain,Peru,0,15,0,0,0,0,0,,0
2019,Spain,Switzerland,5,0,0,0,0,0,0,,0
2019,Spain,United States of America,10,108,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Albania,65,0,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Australia,5,32,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Austria,725,217,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Belgium,308,104,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Brazil,92,7,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Bosnia and Herzegovina,60,0,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Canada,240,64,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Colombia,7,0,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Cyprus,59,8,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Czechia,9,0,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Estonia,6,0,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Finland,66,8,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),France,14141,2004,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),United Kingdom of Great Britain and Northern Ireland,86,55,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Germany,8639,3138,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Greece,22,19,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Hungary,52,0,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Ireland,60,32,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Italy,1202,97,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Jordan,0,5,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Liechtenstein,0,5,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Luxembourg,227,20,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),North Macedonia,322,0,34,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Montenegro,610,5,5,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Malta,7,5,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Netherlands (Kingdom of the),23,28,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Norway,51,11,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Poland,5,0,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Spain,6,25,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Serbia and Kosovo: S/RES/1244 (1999),0,0,0,214696,165,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Slovakia,46,0,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Slovenia,10,7,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Sweden,861,351,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Switzerland,2389,121,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),Ukraine,5,0,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),United States of America,845,1095,0,0,0,0,0,,0
2019,Viet Nam,Australia,277,2511,0,0,0,0,0,,0
2019,Viet Nam,Austria,6,10,0,0,0,0,0,,0
2019,Viet Nam,Belgium,30,0,0,0,0,0,0,,0
2019,Viet Nam,Brazil,5,0,0,0,0,0,0,,0
2019,Viet Nam,Cambodia,0,27,0,0,0,0,0,,0
2019,Viet Nam,Canada,0,93,0,0,0,0,0,,0
2019,Viet Nam,China,303095,0,0,0,0,0,0,,0
2019,Viet Nam,Cyprus,0,668,0,0,0,0,0,,0
2019,Viet Nam,Czechia,14,56,0,0,0,0,0,,0
2019,Viet Nam,Ecuador,5,0,0,0,0,0,0,,0
2019,Viet Nam,Finland,5,5,0,0,0,0,0,,0
2019,Viet Nam,France,7735,6,0,0,0,0,0,,0
2019,Viet Nam,United Kingdom of Great Britain and Northern Ireland,1928,2494,0,0,0,0,0,,0
2019,Viet Nam,Germany,1191,265,0,0,0,0,0,,0
2019,Viet Nam,Greece,5,10,0,0,0,0,0,,0
2019,Viet Nam,Croatia,0,5,0,0,0,0,0,,0
2019,Viet Nam,Cote d'Ivoire,5,0,0,0,0,0,0,,0
2019,Viet Nam,Indonesia,20,0,0,0,0,0,0,,0
2019,Viet Nam,Ireland,5,36,0,0,0,0,0,,0
2019,Viet Nam,Israel,0,5,0,0,0,0,0,,0
2019,Viet Nam,Italy,9,5,0,0,0,0,0,,0
2019,Viet Nam,Rep. of Korea,0,396,0,0,0,0,0,,0
2019,Viet Nam,Malaysia,5,0,0,0,0,0,0,,0
2019,Viet Nam,Netherlands (Kingdom of the),5,12,0,0,0,0,0,,0
2019,Viet Nam,Norway,42,5,0,0,0,0,0,,0
2019,Viet Nam,New Zealand,9,5,0,0,0,0,0,,0
2019,Viet Nam,Philippines,11,0,0,0,0,0,68,,0
2019,Viet Nam,Poland,16,13,0,0,0,0,0,,0
2019,Viet Nam,Spain,0,60,0,0,0,0,0,,0
2019,Viet Nam,Slovakia,16,0,0,0,0,0,0,,0
2019,Viet Nam,Sweden,42,40,0,0,0,0,0,,0
2019,Viet Nam,Switzerland,848,0,0,0,0,0,0,,0
2019,Viet Nam,Thailand,744,420,0,0,0,0,0,,0
2019,Viet Nam,Trinidad and Tobago,0,7,0,0,0,0,0,,0
2019,Viet Nam,Ukraine,0,13,0,0,0,0,0,,0
2019,Viet Nam,United States of America,353,928,0,0,0,0,0,,0
2019,Viet Nam,Yemen,15,0,0,0,0,0,0,,0
2019,South Sudan,Egypt,14832,4181,0,0,0,0,0,,0
2019,South Sudan,Australia,8,40,0,0,0,0,0,,0
2019,South Sudan,Austria,6,0,0,0,0,0,0,,0
2019,South Sudan,Belgium,5,5,0,0,0,0,0,,0
2019,South Sudan,Burkina Faso,0,5,0,0,0,0,0,,0
2019,South Sudan,Canada,6,23,0,0,0,0,0,,0
2019,South Sudan,Central African Rep.,2235,0,1065,0,0,0,0,,0
2019,South Sudan,Chad,9,0,0,0,0,0,0,,0
2019,South Sudan,Cameroon,13,5,0,0,0,0,0,,0
2019,South Sudan,Dem. Rep. of the Congo,88717,8,5599,0,0,0,0,,0
2019,South Sudan,Eritrea,7,0,0,0,0,0,0,,0
2019,South Sudan,Ethiopia,334014,168,12669,0,0,0,0,,0
2019,South Sudan,Finland,8,0,0,0,0,0,0,,0
2019,South Sudan,France,83,14,0,0,0,0,0,,0
2019,South Sudan,Gabon,5,0,0,0,0,0,0,,0
2019,South Sudan,United Kingdom of Great Britain and Northern Ireland,55,29,0,0,0,0,0,,0
2019,South Sudan,Germany,86,92,0,0,0,0,0,,0
2019,South Sudan,Ghana,6,5,0,0,0,0,0,,0
2019,South Sudan,Greece,21,30,0,0,0,0,0,,0
2019,South Sudan,Iceland,5,0,0,0,0,0,0,,0
2019,South Sudan,India,0,95,0,0,0,0,0,,0
2019,South Sudan,Iraq,0,15,0,0,0,0,0,,0
2019,South Sudan,Israel,109,124,0,0,0,0,0,,0
2019,South Sudan,Italy,140,13,0,0,0,0,0,,0
2019,South Sudan,Jordan,11,8,0,0,0,0,0,,0
2019,South Sudan,Kenya,121410,143,1628,0,0,0,0,,0
2019,South Sudan,Rep. of Korea,0,5,0,0,0,0,0,,0
2019,South Sudan,Kuwait,0,5,0,0,0,0,0,,0
2019,South Sudan,Libya,5,224,0,0,0,0,0,,0
2019,South Sudan,Lebanon,32,0,0,0,0,0,0,,0
2019,South Sudan,Luxembourg,0,5,0,0,0,0,0,,0
2019,South Sudan,Malaysia,13,43,0,0,0,0,0,,0
2019,South Sudan,Malawi,5,0,0,0,0,0,0,,0
2019,South Sudan,Morocco,292,0,0,0,0,0,0,,0
2019,South Sudan,Malta,22,62,0,0,0,0,0,,0
2019,South Sudan,Namibia,0,5,0,0,0,0,0,,0
2019,South Sudan,Netherlands (Kingdom of the),0,5,0,0,0,0,0,,0
2019,South Sudan,Niger,0,7,0,0,0,0,0,,0
2019,South Sudan,Norway,17,0,0,0,0,0,0,,0
2019,South Sudan,Portugal,30,0,0,0,0,0,0,,0
2019,South Sudan,Rwanda,5,5,0,0,0,0,0,,0
2019,South Sudan,Spain,5,5,0,0,0,0,0,,0
2019,South Sudan,South Sudan,0,0,0,1665815,276463,0,10000,,0
2019,South Sudan,Sudan,810917,0,65106,0,0,0,0,,0
2019,South Sudan,Sweden,63,0,0,0,0,0,0,,0
2019,South Sudan,Switzerland,13,8,0,0,0,0,0,,0
2019,South Sudan,Syrian Arab Rep.,80,0,0,0,0,0,0,,0
2019,South Sudan,United Rep. of Tanzania,10,9,0,0,0,0,0,,0
2019,South Sudan,Tunisia,0,26,0,0,0,0,0,,0
2019,South Sudan,Uganda,861452,138,13685,0,0,0,0,,0
2019,South Sudan,Unknown ,0,0,64,0,0,0,0,,0
2019,South Sudan,United States of America,45,37,0,0,0,0,0,,0
2019,South Sudan,Zimbabwe,8,24,0,0,0,0,0,,0
2019,Stateless,Albania,0,0,0,0,0,3687,0,,0
2019,Stateless,Egypt,5,0,0,0,0,5,0,,0
2019,Stateless,Armenia,0,0,0,0,0,961,0,,0
2019,Stateless,Australia,4702,1246,0,0,0,6000,0,,0
2019,Stateless,Austria,2199,0,0,0,0,1132,0,,0
2019,Stateless,Azerbaijan,0,0,0,0,0,3585,0,,0
2019,Stateless,Burundi,0,0,0,0,0,974,0,,0
